user_id,num_transactions_Fri,num_transactions_Mon,num_transactions_Sat,num_transactions_Sun,num_transactions_Thu,num_transactions_Tue,num_transactions_Wed,INBOUND_count,OUTBOUND_count,CANCELLED_count,COMPLETED_count,DECLINED_count,FAILED_count,PENDING_count,REVERTED_count,is_user_engaged,median_usd,mean_usd,min_usd,max_usd,std_usd
user_4698,13,9,27,27,16,25,17,29,105,0,122,5,0,0,7,ENGAGED,41.925,64.18268656716414,0.53,300.0,68.58570396384958
user_1381,341,303,331,310,268,285,296,184,1950,1,2014,28,44,5,42,ENGAGED,1.79,21.06231958762883,0.0,1115.0,71.22944534997778
user_1414,18,26,46,27,24,28,29,17,181,0,183,2,0,0,13,ENGAGED,52.855000000000004,236.03929292929283,0.43,3680.85,452.587879425138
user_4267,281,277,311,404,270,276,282,600,1501,0,2021,47,6,16,11,ENGAGED,0.79,12.90515468824375,0.0,1138.58,47.72089646742433
user_3646,9,21,18,21,7,18,14,14,94,0,100,6,0,0,2,ENGAGED,16.945,57.891018518518514,0.0,397.66,81.71955019455048
user_22,16,25,13,20,19,27,15,44,91,0,124,0,9,0,2,ENGAGED,102.13,154.91155555555548,0.43,1000.0,169.16959934658644
user_7397,37,44,58,51,39,37,32,32,266,0,267,20,2,3,6,ENGAGED,24.31,189.92691275167792,0.0,1366.35,360.12717663352305
user_8872,66,83,61,104,79,63,83,105,434,0,490,21,15,1,12,ENGAGED,11.3,15509.038868274589,0.0,7943508.89,342545.24863254675
user_6142,39,39,37,20,21,40,23,23,196,0,196,20,1,0,2,ENGAGED,5.8,13.32995433789954,0.1,130.0,22.808666639045704
user_9278,6,9,4,12,15,9,11,12,54,0,42,16,3,0,5,ENGAGED,8.47,34.27575757575757,0.08,556.05,78.66201190606273
user_9360,269,164,188,195,215,202,199,198,1234,0,1314,60,14,6,38,ENGAGED,6.08,21.395258379888215,0.0,476.61,49.05309749015181
user_8450,58,58,88,70,78,61,66,86,393,0,448,23,6,0,2,ENGAGED,9.71,31.205887265135765,0.0,1021.28,84.5392096398046
user_8045,139,62,85,74,114,88,101,71,592,0,612,16,2,1,32,ENGAGED,8.47,468.46552036199097,0.0,13521.99,1609.9529367168454
user_8559,31,32,36,25,49,28,23,53,171,0,191,8,1,10,14,ENGAGED,12.795,41.89254464285714,0.0,823.54,110.45895671518839
user_294,174,192,117,187,106,156,122,199,855,0,921,44,15,11,63,ENGAGED,2.5599999999999996,17.97291271347252,0.0,4255.32,135.16496935907773
user_8732,75,93,85,88,91,84,86,45,557,0,551,5,13,10,23,ENGAGED,5.72,47.821893687707636,0.0,5106.39,241.64277204639257
user_8785,31,16,31,17,21,21,14,13,138,0,86,39,0,4,22,ENGAGED,3.64,18.310331125827812,0.0,265.67,46.251233416594324
user_480,12,7,14,24,5,6,10,13,65,0,74,4,0,0,0,ENGAGED,10.0,19.433846153846154,0.84,128.94,26.518665282996587
user_2872,20,13,22,24,31,26,36,56,116,0,147,7,10,0,8,ENGAGED,13.92,50.69906976744188,0.0,683.39,98.04234178534979
user_7897,10,10,21,10,8,17,8,18,66,0,75,4,1,2,2,ENGAGED,14.815,61.40642857142858,0.0,456.83,103.95222739250136
user_9045,39,46,34,46,40,47,37,62,227,0,257,4,11,2,15,ENGAGED,16.38,76.38813148788928,0.0,1702.13,168.74289602321664
user_5871,35,5,25,17,42,15,14,61,92,0,137,5,4,0,7,ENGAGED,198.83,466.6606535947722,0.08,2187.15,581.3492500376233
user_9890,32,18,13,28,25,23,24,32,131,0,145,3,0,0,15,ENGAGED,18.83,56.6570552147239,0.0,1014.52,133.2066439595954
user_8158,7,9,12,26,11,21,20,7,99,0,103,1,0,0,2,NOT_ENGAGED,10.67,129.64264150943393,1.0,3118.59,461.9937574208261
user_9362,0,0,0,0,0,3,0,2,1,0,2,0,0,0,1,NOT_ENGAGED,4.69,4.236666666666667,0.08,7.94,3.949561157056988
user_1428,80,60,69,81,76,63,87,57,459,0,479,27,0,1,9,ENGAGED,8.51,21.67472868217056,0.0,425.53,40.75940428649958
user_9644,22,25,31,39,32,30,28,39,168,0,183,10,0,2,12,ENGAGED,7.94,29.26961352657005,0.0,309.8,51.09335853374371
user_7874,237,138,144,172,230,153,207,293,988,1,1156,68,0,16,40,ENGAGED,2.58,28.29688524590144,0.0,2292.18,148.1519854365993
user_5259,20,18,16,16,36,26,21,24,129,0,135,12,0,4,2,ENGAGED,12.77,208.76398692810463,0.0,2500.0,524.688832461353
user_107,18,22,17,12,16,14,10,26,83,0,88,17,1,0,3,ENGAGED,11.82,23.168256880733942,0.64,173.45,31.175954909609327
user_5601,13,13,15,22,4,15,12,26,68,0,81,1,6,0,6,ENGAGED,10.0,26.434042553191496,0.0,199.0,38.55343894453233
user_8145,6,1,1,1,3,0,0,3,9,0,3,5,0,0,4,ENGAGED,7.545,11.979166666666666,0.0,55.6,17.442038276601284
user_8272,6,8,3,0,5,13,6,7,34,0,34,5,0,0,2,ENGAGED,12.3,50.659268292682924,0.51,255.32,70.18813401816021
user_3015,73,54,67,57,92,69,79,50,441,0,440,11,5,14,21,ENGAGED,17.32,72.09087576374748,0.0,3388.2,202.44239710081828
user_4396,114,142,91,99,144,101,99,107,683,1,688,49,22,5,25,ENGAGED,9.684999999999999,57.21377215189869,0.0,2000.0,169.649647075376
user_2100,95,40,85,68,99,90,62,198,341,0,468,13,23,3,32,ENGAGED,9.15,40.49649350649341,0.0,851.06,88.38990339017673
user_1638,175,170,192,131,113,168,163,189,923,2,1019,27,19,8,37,ENGAGED,12.895,129.50311151079126,0.0,9131.04,548.0687357941755
user_9143,24,21,36,25,13,15,30,19,145,1,156,6,0,0,1,ENGAGED,18.85,76.71756097560976,0.18,1342.73,177.46933674183052
user_6715,7,5,8,4,12,1,11,14,34,0,43,1,0,0,4,ENGAGED,7.205,33.34708333333332,0.0,327.51,69.99143579702505
user_2251,46,29,30,52,32,34,32,26,229,0,239,9,3,0,4,ENGAGED,24.68,74.07690196078431,0.4,1500.0,157.23939468578402
user_2379,79,75,125,68,46,105,65,208,355,1,525,23,2,2,10,ENGAGED,60.72,498.4596802841924,0.0,15000.0,1333.209170161644
user_1562,23,15,22,23,28,22,11,19,125,0,130,4,0,0,10,ENGAGED,42.55,96.33243055555556,0.0,850.21,165.6354370771225
user_2683,21,31,24,36,23,17,29,60,121,0,162,4,1,5,9,ENGAGED,8.52,29.616850828729273,0.0,298.25,47.051239770238936
user_6722,26,10,26,27,43,26,15,36,137,0,134,17,3,1,18,ENGAGED,1.89,1168.9447398843931,0.0,198831.93,15115.524285551044
user_7255,185,138,163,140,162,179,176,398,745,0,1102,16,5,6,14,ENGAGED,1.0,19.17161854768158,0.0,2417.02,102.78002013339673
user_9269,3,0,5,6,2,10,3,13,16,0,23,2,2,0,2,ENGAGED,87.38,100.65758620689655,0.08,278.02,80.19216383409346
user_5948,7,3,6,0,8,8,4,5,31,0,35,0,0,0,1,NOT_ENGAGED,13.879999999999999,28.890833333333333,1.0,150.0,39.7741990581116
user_8834,8,24,17,16,19,21,16,20,101,0,102,3,0,1,15,ENGAGED,20.0,80.91677685950414,0.0,1021.28,148.78149913107967
user_9392,3,0,0,4,6,1,0,3,11,0,12,1,0,0,1,ENGAGED,4.29,5.883571428571429,0.08,23.83,6.164564501609622
user_1097,17,10,11,21,5,17,28,20,89,0,81,9,3,12,4,ENGAGED,9.34,37.8305504587156,0.0,534.51,100.45448883684575
user_8796,34,37,41,30,23,47,21,54,179,0,214,8,1,0,10,ENGAGED,19.88,47.0379399141631,0.0,531.34,73.11602537945753
user_8561,0,1,3,7,4,2,2,10,9,0,14,0,1,0,4,ENGAGED,81.21,474.7431578947369,0.08,3177.4,972.9807776167502
user_9100,52,19,29,27,33,35,32,39,188,0,205,8,7,0,7,ENGAGED,4.73,19.911497797356823,0.0,198.83,35.41941900821384
user_5134,6,12,11,9,17,5,8,11,57,0,59,4,0,0,5,ENGAGED,10.0,23.01632352941176,0.8,206.51,40.55716518046912
user_3732,51,46,53,49,45,45,50,45,294,0,327,5,2,0,5,ENGAGED,26.17,60.633274336283186,0.0,598.38,102.87752306058559
user_9249,4,2,3,3,5,1,7,10,15,0,24,0,0,0,1,ENGAGED,6.12,6.145600000000002,0.08,14.47,3.7766509414206304
user_9153,197,275,260,229,199,240,189,625,964,0,1476,58,0,10,45,ENGAGED,2.13,1699.178533668974,0.0,851064.53,37003.61928327553
user_3714,19,10,8,12,6,12,5,6,66,0,67,3,0,0,2,NOT_ENGAGED,16.555,164.97666666666663,1.48,4331.92,706.1795464886201
user_4842,12,3,12,2,6,6,11,14,38,0,43,0,0,1,8,ENGAGED,17.25,94.92173076923083,0.0,765.96,189.02352223914042
user_5150,79,93,97,87,96,118,118,73,615,0,669,4,4,1,10,ENGAGED,2.69,15.52928779069767,0.0,367.37,39.32242252793965
user_6200,66,82,77,44,52,55,66,173,269,0,285,18,45,1,93,ENGAGED,4.065,31.67332579185525,0.0,825.2,101.04379702626704
user_5108,85,83,83,81,132,84,85,173,460,0,577,21,33,0,2,ENGAGED,10.0,45.55804107424963,0.0,5050.0,256.46732454349495
user_7948,28,36,36,52,21,54,36,45,218,0,209,27,6,0,21,ENGAGED,26.91,69.35152091254758,0.0,638.3,106.38499671439708
user_7437,0,2,0,0,0,5,3,7,3,0,5,0,4,0,1,NOT_ENGAGED,2.345,30.986999999999988,0.08,144.57,55.10526614278045
user_5485,68,82,88,99,71,84,47,46,493,0,494,27,12,0,6,ENGAGED,3.91,94.87207792207788,0.0,3234.05,351.2660115470395
user_4527,15,11,15,27,8,22,13,18,93,0,104,4,1,0,2,ENGAGED,20.38,49.812612612612625,1.0,300.0,61.968146960012106
user_4051,48,19,45,18,41,44,34,135,114,0,154,11,65,0,19,ENGAGED,99.42,227.0369879518076,0.0,3779.0,521.6250837976826
user_3628,34,6,35,59,35,16,34,51,168,0,193,13,5,1,7,ENGAGED,10.0,92.84406392694065,0.0,1770.0,229.18806783512068
user_550,72,68,74,97,89,107,111,93,525,2,547,38,14,1,16,ENGAGED,10.0,26.271925566343025,0.0,300.0,37.99159745045263
user_4080,16,17,27,10,14,11,15,17,93,0,106,0,1,0,3,ENGAGED,12.530000000000001,35.585818181818176,0.0,300.0,59.271011207064156
user_1927,10,11,8,7,13,18,11,12,66,0,75,1,0,0,2,ENGAGED,28.195,77.18166666666669,0.1,1276.6,201.62720930209886
user_4533,170,139,126,216,179,120,97,182,865,0,914,52,59,1,21,ENGAGED,7.03,52.767994269340925,0.0,1944.77,165.739774658386
user_8387,122,86,128,90,73,76,89,47,617,0,614,31,8,0,11,ENGAGED,6.26,38.189006024096365,0.0,863.83,101.44029189243143
user_4497,86,78,90,101,64,70,58,14,533,0,500,10,1,3,33,ENGAGED,16.6,49.85694698354663,0.0,2000.0,170.35641433085422
user_6333,43,124,66,65,34,81,82,32,463,0,443,34,5,0,13,ENGAGED,7.43,41.327797979797985,0.0,728.0,93.43232414177658
user_5794,62,69,96,72,29,48,58,53,381,1,361,35,9,3,25,ENGAGED,10.98,35.866105990783424,0.0,2242.07,128.10113934117075
user_4964,42,52,71,41,58,48,53,47,318,0,262,58,4,3,38,ENGAGED,11.72,76.71786301369862,0.0,1000.0,178.22266758629382
user_8141,82,26,67,62,48,45,59,31,358,0,326,30,2,4,27,ENGAGED,17.96,122.92305912596399,0.0,1699.99,270.4619794756858
user_4682,86,52,71,76,67,56,52,87,373,0,404,20,7,3,26,ENGAGED,17.02,52.262456521739104,0.0,2723.41,146.77516522285487
user_9200,72,53,131,75,63,88,70,40,512,0,481,31,7,3,30,ENGAGED,5.029999999999999,62.76563405797101,0.0,3404.26,216.00800947868552
user_2703,6,7,8,1,10,7,12,14,37,0,41,7,1,0,2,ENGAGED,21.15,31.05294117647059,1.0,100.0,24.49500833183101
user_909,148,145,165,152,136,131,149,187,839,0,914,61,5,3,43,ENGAGED,17.564999999999998,55.21961988304097,0.0,800.0,88.27032508430855
user_6231,81,39,47,35,47,71,63,54,329,0,348,18,6,0,11,ENGAGED,9.54,59.48895561357704,0.0,1566.18,163.5707639248172
user_6837,224,131,139,286,192,216,167,106,1249,0,1248,44,45,4,14,ENGAGED,6.08,31.56028044280451,0.0,1598.74,110.2563973166936
user_8271,35,21,26,19,21,31,24,42,135,0,162,11,0,1,3,ENGAGED,64.09,146.62293785310732,0.53,1417.87,243.5937820554799
user_9917,30,25,14,42,23,28,33,32,163,0,160,22,7,0,6,ENGAGED,13.3,45.35958974358973,0.33,680.85,89.07200686549797
user_4335,146,111,135,146,137,128,115,91,827,1,872,22,3,5,15,ENGAGED,5.93,28.82880174291932,0.0,1531.92,76.41177260951457
user_2345,152,109,213,139,161,131,111,48,968,1,687,268,0,1,59,ENGAGED,7.58,34.691466535433044,0.0,900.33,96.40702292916166
user_678,17,18,11,10,14,17,10,11,86,0,86,7,0,0,4,ENGAGED,19.18,51.490206185567004,0.0,476.04,80.05478220645978
user_889,10,25,17,26,12,16,19,12,113,0,113,5,0,0,7,ENGAGED,16.66,51.523280000000014,0.0,300.0,69.20307291769358
user_7610,112,50,97,43,139,168,164,167,606,0,704,19,10,7,33,ENGAGED,62.3,219.7163906856395,0.0,10893.63,549.7917544634018
user_8871,20,33,25,17,7,15,10,23,104,0,121,3,0,1,2,ENGAGED,22.64,61.77464566929135,1.0,400.0,80.50335596667546
user_6322,14,17,11,9,20,16,28,19,96,0,97,4,2,0,12,ENGAGED,33.78,86.92773913043477,0.0,1000.0,159.341419765039
user_8171,42,35,31,36,40,33,36,10,243,0,238,9,0,0,6,ENGAGED,12.26,50.08391304347829,0.0,1702.13,167.71889838506675
user_37,91,74,90,80,96,94,108,67,566,0,569,50,7,0,7,ENGAGED,10.0,32.800426540284356,0.0,400.0,61.09673990122783
user_1162,24,35,35,30,21,22,21,16,172,0,183,2,0,0,3,ENGAGED,11.475000000000001,36.300265957446776,0.5,250.0,52.9156174335903
user_3333,26,27,26,16,25,45,19,34,150,0,158,21,0,0,5,ENGAGED,15.625,47.273152173913005,0.0,479.62,72.0338037211287
user_15,22,30,29,33,23,33,36,48,158,0,187,1,8,0,10,ENGAGED,23.905,104.18932038834949,0.0,654.54,160.5631919868289
user_3064,138,101,170,136,70,79,73,264,503,0,717,32,0,9,9,ENGAGED,9.2,24.12722294654497,0.0,1000.0,80.00813273597072
user_5055,18,6,19,5,11,9,13,16,65,0,64,12,3,0,2,NOT_ENGAGED,21.13,68.95592592592592,0.0,481.38,100.65953906334187
user_2710,16,36,29,44,31,39,23,47,171,1,198,4,5,0,10,ENGAGED,9.844999999999999,35.38229357798165,0.0,550.0,74.62962122576069
user_8729,15,16,18,17,16,8,14,5,99,0,94,5,0,0,5,ENGAGED,9.614999999999998,26.56076923076923,0.0,462.13,72.18462945461192
user_4114,19,31,35,27,16,25,27,30,150,0,154,3,11,0,12,ENGAGED,10.015,29.66750000000002,0.0,340.43,51.11920634011815
user_8789,1,3,1,3,13,12,4,9,28,0,29,4,0,0,4,NOT_ENGAGED,17.02,63.1856756756757,0.53,239.81,79.84632690155303
user_8533,60,71,91,70,57,79,30,19,439,0,436,12,2,0,8,ENGAGED,5.215,32.81028384279474,0.0,595.75,89.99204631355171
user_9717,51,20,42,23,18,37,29,27,193,0,195,10,0,3,12,ENGAGED,13.825,30.33290909090908,0.85,340.43,50.18582672711427
user_9307,15,34,20,20,16,14,16,12,123,0,120,8,1,0,6,ENGAGED,10.66,72.18496296296296,0.0,959.25,162.86419778212473
user_6958,26,22,21,42,27,28,39,21,184,0,182,5,2,0,16,ENGAGED,12.48,116.93551219512193,0.53,2750.0,413.913706975159
user_9593,14,5,5,5,9,3,7,9,39,0,44,1,0,0,3,ENGAGED,5.33,13.074166666666665,1.0,100.0,24.021438371139222
user_6003,7,12,17,23,8,5,20,22,70,0,81,3,0,0,8,NOT_ENGAGED,12.5,25.012282608695653,0.47,106.01,27.01105378545186
user_8436,16,11,25,33,8,29,35,14,143,0,121,29,4,0,3,ENGAGED,11.46,37.3971337579618,0.0,400.0,77.39464604197607
user_3442,28,8,21,9,48,19,14,16,131,0,120,13,2,0,12,NOT_ENGAGED,21.5,116.02183673469385,0.0,851.06,218.95882558149592
user_3523,61,49,53,58,73,56,63,97,316,1,359,22,2,0,29,ENGAGED,9.81,25.307263922518246,0.0,527.66,65.92803540195727
user_2791,47,58,65,59,53,49,56,53,334,0,304,20,3,2,58,ENGAGED,8.43,90.1366408268733,0.0,3353.04,359.8883124317268
user_8267,48,43,53,27,60,72,64,45,322,0,311,24,6,0,26,ENGAGED,5.29,52.8344959128065,0.01,1702.13,188.1625286782254
user_3472,15,27,24,22,31,25,33,27,150,0,154,7,0,8,8,ENGAGED,13.67,46.977231638418104,0.0,500.0,77.90819508998392
user_2867,26,31,33,42,34,42,33,15,226,0,232,8,0,0,1,NOT_ENGAGED,19.03,76.7178008298756,0.0,2116.96,236.5942468775608
user_4151,13,22,15,12,12,16,7,20,77,0,82,7,2,0,6,ENGAGED,9.59,65.8536082474227,0.0,1989.23,222.60021465148372
user_5972,191,106,119,142,122,122,127,89,840,0,861,31,5,9,23,ENGAGED,4.44,30.020914962325005,0.0,2127.66,122.86798757449358
user_8019,27,7,18,22,8,18,17,36,81,0,99,11,4,0,3,ENGAGED,212.77,237.63914529914524,0.85,851.06,208.28865923641774
user_1105,70,116,83,100,87,76,88,32,588,0,541,13,0,3,63,ENGAGED,8.955,63.672112903225816,0.0,5269.76,338.9741540619622
user_7114,1,1,0,3,1,9,0,1,14,0,13,1,0,0,1,ENGAGED,11.66,78.03733333333335,0.74,274.6,115.03804864147382
user_9746,352,321,445,403,353,364,313,746,1805,0,2471,31,1,24,24,ENGAGED,0.8,13.979470795766249,0.0,1000.0,61.94263159580767
user_859,15,19,32,14,21,4,6,22,89,0,98,8,0,0,5,ENGAGED,37.32,75.29405405405409,0.0,746.42,99.75074481725466
user_8862,12,4,16,18,8,14,13,9,76,0,71,7,0,0,7,ENGAGED,12.63,75.84399999999998,0.0,900.0,186.83927975669357
user_2529,10,17,9,14,11,11,12,17,67,0,74,6,0,0,4,ENGAGED,20.23,54.54238095238097,1.0,400.0,86.35748671849507
user_4422,13,35,21,31,35,12,20,23,144,0,103,41,4,4,15,ENGAGED,8.51,23.60131736526947,0.0,244.05,41.59141868093283
user_2381,5,0,8,2,1,2,5,5,18,0,18,4,0,0,1,ENGAGED,114.96,252.05260869565217,0.0,1000.0,328.35337262021113
user_4984,28,12,11,18,19,9,13,16,94,0,102,1,5,0,2,NOT_ENGAGED,20.25,90.43045454545455,0.85,851.06,166.28687257728618
user_4951,26,29,61,31,44,48,18,54,203,0,245,9,0,0,3,ENGAGED,13.26,35.4003112840467,0.0,496.16,60.179110097194226
user_7970,34,29,45,33,28,50,29,20,228,0,198,19,0,7,24,ENGAGED,9.68,52.6956451612903,0.0,1300.0,151.9197792451591
user_6042,64,40,63,34,40,39,54,48,286,0,323,4,1,2,4,ENGAGED,7.78,23.04404191616766,0.0,280.0,45.484631389326026
user_5837,10,18,16,21,19,10,13,6,101,0,96,7,0,0,4,ENGAGED,13.86,120.33084112149535,0.0,2553.19,407.1831901489204
user_1591,27,23,34,31,31,28,20,33,161,0,175,4,6,0,9,ENGAGED,17.87,90.35762886597931,0.0,4998.62,499.081749682205
user_5342,1,4,13,14,3,6,8,7,42,0,36,9,2,0,2,ENGAGED,10.0,2011.4240816326533,0.07,31853.91,7328.104984908821
user_5593,37,72,41,51,44,54,39,35,303,0,309,22,3,1,3,ENGAGED,10.385,50.022071005917155,0.0,482.53,87.1686187195068
user_4474,17,23,29,20,18,20,10,27,110,0,126,1,2,1,7,ENGAGED,40.0,81.97102189781023,0.0,400.0,96.2193458846892
user_8982,10,12,34,41,5,15,17,44,90,1,119,3,5,2,4,ENGAGED,21.28,38.460373134328385,0.01,340.43,60.45747905382702
user_9208,19,17,22,15,14,24,21,31,101,0,95,13,6,0,18,ENGAGED,17.965,102.90272727272732,0.0,5111.49,452.5472420956547
user_5553,6,1,3,2,3,1,0,6,10,0,13,0,1,0,2,NOT_ENGAGED,11.870000000000001,102.94125,0.53,1066.46,265.30455492697445
user_7272,14,3,6,14,6,6,7,7,49,0,47,5,1,0,3,NOT_ENGAGED,19.259999999999998,65.92767857142857,1.0,500.0,139.27717816042644
user_737,76,78,83,136,48,55,54,61,469,0,450,22,9,12,37,ENGAGED,10.864999999999998,48.22649056603777,0.0,550.0,92.90971276275052
user_4426,36,23,33,45,30,24,32,20,203,0,200,12,6,0,5,ENGAGED,10.35,42.42883408071747,0.0,800.0,101.73643862736918
user_3827,93,219,175,222,71,104,92,187,789,0,909,43,1,0,23,ENGAGED,7.53,14.014846311475479,0.0,255.32,25.54995191880562
user_1063,16,25,41,34,17,21,22,40,136,0,158,3,6,0,9,ENGAGED,44.295,107.65011363636367,0.5,1000.0,146.68316452618407
user_3943,52,29,34,30,27,30,53,42,213,0,217,27,0,0,11,ENGAGED,8.26,28.43819607843141,0.0,677.48,86.56993008636574
user_494,55,67,67,40,73,104,72,48,430,0,441,30,0,2,5,ENGAGED,9.5,29.014330543933077,0.0,2286.63,151.3723370285186
user_461,9,4,5,10,12,1,9,4,46,0,45,0,0,0,5,ENGAGED,9.865,59.449400000000004,0.0,1000.0,159.76559778101958
user_3113,51,118,84,91,68,79,67,46,512,0,528,10,1,4,15,ENGAGED,7.02,26.762222222222213,0.0,426.0,57.211324873630815
user_3393,33,33,45,37,12,26,15,23,178,1,175,12,0,0,13,ENGAGED,16.22,87.33955223880592,0.0,2000.0,233.76889463163943
user_4332,22,12,10,20,17,8,29,6,112,0,72,36,2,0,8,NOT_ENGAGED,16.285,29.577627118644074,0.0,255.32,40.95653265317856
user_757,3,14,8,13,12,13,11,14,60,0,59,10,1,0,4,ENGAGED,17.509999999999998,56.64148648648645,0.7,400.0,78.24956812314507
user_2396,110,25,113,36,110,64,96,39,515,3,534,6,4,0,7,ENGAGED,31.23,57.35879061371841,0.0,846.36,88.60462578687024
user_7674,75,50,42,58,76,50,60,65,346,1,358,27,2,0,23,ENGAGED,17.02,52.359464720194666,0.0,680.85,90.65718336036434
user_2544,17,3,10,7,28,21,17,38,65,0,99,0,2,0,2,ENGAGED,300.0,311.04543689320377,1.0,1000.0,210.4727306670964
user_42,23,13,15,10,19,16,23,16,103,0,117,0,0,0,2,ENGAGED,18.12,47.711932773109254,0.0,505.0,95.46174360441697
user_355,9,13,12,22,7,10,18,19,72,0,87,0,3,0,1,ENGAGED,25.0,49.81604395604397,0.43,350.0,68.08054042217807
user_591,6,5,12,6,4,5,14,7,45,0,49,3,0,0,0,NOT_ENGAGED,10.66,74.26634615384616,1.31,500.0,146.3959130607731
user_912,0,1,2,0,10,0,0,10,3,0,4,0,6,0,3,ENGAGED,50.0,47.71230769230769,1.0,100.0,35.93363284209891
user_2454,56,49,40,62,70,62,56,117,278,0,355,25,5,0,10,ENGAGED,16.09,2191.152582278481,0.0,851064.53,42819.91435869303
user_7333,89,141,79,92,80,97,84,197,465,0,625,22,2,0,13,ENGAGED,1.0,109.07450151057405,0.0,20000.0,878.0084507863936
user_9855,12,7,15,12,19,13,24,16,86,0,96,2,3,0,1,ENGAGED,8.97,42.827941176470596,0.39,275.74,74.66373026116064
user_4195,25,27,16,18,8,17,6,13,104,0,111,1,2,0,3,ENGAGED,17.02,46.7897435897436,0.27,500.0,73.10591552862542
user_3322,26,85,32,82,48,59,47,149,230,0,343,24,0,5,7,ENGAGED,10.66,52.320554089709766,0.0,865.96,105.0889964082553
user_1483,48,56,38,43,39,61,37,33,289,1,258,18,4,14,27,ENGAGED,11.475000000000001,353.7977639751552,0.0,43000.0,2869.444077034002
user_5926,5,6,11,8,6,3,5,19,25,0,36,8,0,0,0,ENGAGED,17.02,135441.26477272713,0.85,5957451.72,898112.7571638066
user_4545,1,0,0,2,0,0,0,3,0,0,2,0,0,0,1,ENGAGED,13.32,13.5,0.53,26.65,13.060930288459547
user_8827,24,41,30,25,20,34,25,11,188,0,190,3,0,0,6,ENGAGED,16.78,58.294422110552745,0.0,2000.0,174.03887580206666
user_8410,34,18,36,27,53,25,34,46,181,1,210,2,7,2,5,ENGAGED,4.8,37.587004405286365,0.01,591.54,82.74724911511835
user_4916,17,28,31,44,27,36,42,29,196,0,200,6,11,0,8,ENGAGED,19.93,62.028488888888894,0.0,455.0,100.21746501550975
user_7058,70,86,60,83,53,87,84,63,460,0,467,23,2,10,21,ENGAGED,12.77,49.83011472275335,0.0,1702.13,113.71657390729318
user_7675,15,1,17,14,22,14,7,23,67,0,67,3,1,11,8,ENGAGED,12.14,28.18222222222223,0.0,200.0,34.38043877391825
user_1245,64,85,56,68,69,66,65,88,385,0,411,51,1,0,10,ENGAGED,20.62,69.08545454545452,0.0,10020.0,464.65150280706393
user_2974,48,40,40,28,32,47,37,27,245,0,245,7,0,0,20,ENGAGED,9.71,61.9879044117647,0.0,1096.57,174.2607830406038
user_5854,82,121,94,101,80,97,83,114,544,0,632,10,0,7,9,ENGAGED,8.51,25.979832826747725,0.0,851.06,78.44559269852475
user_4059,0,0,0,0,2,3,0,4,1,0,3,0,0,0,2,ENGAGED,13.32,30.054000000000002,0.53,69.28,34.99421423607051
user_4250,0,2,0,0,0,0,0,2,0,0,1,0,0,0,1,ENGAGED,13.59,13.59,0.53,26.65,18.469629124592622
user_4384,57,39,50,41,47,44,24,66,236,0,280,9,2,0,11,ENGAGED,12.675,33.27221854304636,0.0,660.43,79.43969893879863
user_5102,24,12,27,10,25,24,28,39,111,0,126,23,0,0,1,ENGAGED,28.795,90.39260000000004,0.85,851.06,122.75204698701916
user_8204,60,29,49,38,42,20,32,61,209,0,254,2,7,0,7,ENGAGED,21.935000000000002,73.49355555555552,0.2,500.0,102.6706506711831
user_5295,32,28,28,12,29,32,12,24,149,0,166,1,2,0,4,ENGAGED,15.16,60.47971098265896,0.0,513.57,114.45825866769755
user_8229,91,157,110,129,109,138,57,354,437,0,720,31,21,8,11,ENGAGED,14.49,73.03137800252838,0.0,5114.9,242.78061686388318
user_1021,67,59,78,42,76,51,54,48,379,0,388,20,3,0,16,ENGAGED,5.07,29.025620608899285,0.0,400.0,59.26165970159898
user_9737,139,143,172,110,88,124,122,44,854,0,875,11,3,1,8,ENGAGED,3.87,28.730022271714894,0.0,851.06,89.47537054533329
user_9058,6,0,4,8,8,8,8,8,34,0,37,3,0,0,2,ENGAGED,15.02,47.14595238095238,0.85,259.05,76.04562696682936
user_3271,25,20,19,27,17,16,20,41,103,0,117,9,12,0,6,ENGAGED,36.09,201.19909722222224,0.0,2277.25,370.81076221343034
user_3049,30,8,14,5,19,15,5,28,68,0,84,4,4,0,4,ENGAGED,21.22,54.393333333333345,0.85,425.53,86.45300375490497
user_7654,38,25,16,16,25,32,38,16,174,0,178,9,0,0,3,ENGAGED,20.16,87.04005263157893,0.76,1500.0,244.20831733058637
user_879,4,0,0,0,0,0,0,2,2,0,1,2,0,0,1,ENGAGED,3.4949999999999997,5.21,0.53,13.32,6.0640745378004715
user_3566,4,14,6,4,9,9,6,11,41,0,46,4,1,0,1,ENGAGED,11.45,46.57249999999999,1.0,500.0,99.63162073604042
user_1158,40,16,39,45,18,27,21,20,186,0,187,7,1,0,11,ENGAGED,7.75,31.498106796116492,0.0,1000.0,102.64751580189717
user_3956,47,43,34,36,32,34,40,44,222,0,233,2,3,15,13,ENGAGED,7.375,43.19135338345864,0.0,400.0,77.62356978447957
user_1241,29,8,36,21,23,17,23,21,136,0,140,3,1,2,11,ENGAGED,5.44,60.60458598726116,0.0,764.68,137.73342243070462
user_2387,19,15,16,21,17,11,5,20,84,0,96,1,1,0,6,ENGAGED,30.34,127.53788461538458,0.0,2330.46,306.62077341665446
