age,num_contacts,num_referrals,num_successful_referrals,METAL,METAL_FREE,PREMIUM,PREMIUM_FREE,PREMIUM_OFFER,STANDARD,Android,Apple,num_notifications,num_notified_15,num_notified_30,num_notified_45,num_notified_60,num_notified_90,num_notified_180,num_channles_of_com,num_reasons_com,num_transactions_Fri,num_transactions_Mon,num_transactions_Sat,num_transactions_Sun,num_transactions_Thu,num_transactions_Tue,num_transactions_Wed,INBOUND_count,OUTBOUND_count,CANCELLED_count,COMPLETED_count,DECLINED_count,FAILED_count,PENDING_count,REVERTED_count,median_usd,mean_usd,min_usd,max_usd
31,55,0,0,0,0,0,0,0,1,1,0,8,7.0,7.0,7.0,7.0,5.0,0.0,2,5,52,26,37,26,38,26,16,32,189,0,193,15,1,7,5,7.67,26.07909502262448,0.0,596.5
42,0,0,0,0,0,0,0,0,1,0,1,8,8.0,8.0,8.0,8.0,7.0,5.0,2,4,0,2,1,7,0,2,3,8,7,0,11,1,2,0,1,30.0,58.922,1.0,300.0
35,0,0,0,0,0,0,0,0,1,1,0,3,3.0,3.0,3.0,3.0,3.0,0.0,2,2,0,3,0,0,0,4,0,5,2,0,5,0,0,0,2,8.51,55.68142857142857,0.85,195.74
33,12,0,0,0,0,0,0,0,1,1,0,3,3.0,3.0,3.0,3.0,0.0,0.0,2,2,0,2,0,0,0,0,2,4,0,0,3,0,0,0,1,6.8100000000000005,7.022499999999999,0.85,13.62
27,0,0,0,0,0,0,0,0,1,1,0,6,6.0,6.0,6.0,6.0,4.0,0.0,2,3,1,0,2,0,0,0,0,2,1,0,2,0,0,0,1,3.98,2.72,0.2,3.98
38,77,0,0,0,0,0,0,0,1,1,0,4,4.0,4.0,4.0,4.0,2.0,1.0,2,3,49,76,93,78,89,74,54,85,428,0,475,8,16,2,12,5.37,35.333138401559474,0.0,644.51
38,13,0,0,0,0,0,0,0,1,0,1,4,4.0,4.0,4.0,4.0,2.0,0.0,2,3,6,1,1,2,4,4,1,14,5,0,7,0,6,0,6,5.1,53.25894736842107,0.85,340.43
45,0,0,0,0,0,0,0,0,1,1,0,4,4.0,4.0,4.0,4.0,4.0,4.0,2,1,0,0,0,1,6,0,0,3,4,0,6,0,0,0,1,200.0,190.87,1.0,335.0
28,0,0,0,0,0,0,0,0,1,1,0,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,39.69,39.69,39.69,39.69
31,0,0,0,0,0,0,0,0,1,1,0,9,9.0,9.0,9.0,9.0,7.0,1.0,2,6,0,0,1,0,0,1,0,1,1,0,2,0,0,0,0,8.51,8.51,8.51,8.51
36,67,0,0,0,0,0,0,0,1,1,0,8,8.0,8.0,8.0,8.0,7.0,2.0,2,4,15,1,5,16,6,5,8,7,49,0,44,9,2,0,1,4.06,11.825357142857142,0.2,159.07
33,12,0,0,0,0,0,0,0,1,0,1,7,6.0,6.0,6.0,6.0,4.0,0.0,2,4,44,39,51,31,41,42,41,45,244,0,257,20,4,0,8,8.9,30.825051903114186,0.0,1296.9
22,26,0,0,0,0,0,0,0,1,1,0,6,6.0,6.0,6.0,6.0,5.0,0.0,2,5,80,43,88,78,61,82,39,190,281,0,399,48,8,0,16,9.12,15.228598726114695,0.0,227.15
25,0,0,0,0,0,0,0,0,1,1,0,6,6.0,6.0,6.0,6.0,5.0,1.0,2,3,14,5,12,0,11,16,7,14,51,0,24,22,2,4,13,3.8,8.301538461538463,0.0,198.83
32,37,0,0,0,0,0,0,0,1,0,1,6,6.0,6.0,6.0,6.0,5.0,2.0,2,2,14,12,19,16,20,9,14,24,80,0,94,3,4,0,3,36.595,122.56615384615381,1.0,1275.0
63,0,0,0,0,0,0,0,0,1,0,1,5,5.0,5.0,5.0,5.0,4.0,2.0,2,4,15,5,12,1,11,18,21,43,40,0,69,0,8,0,6,150.0,155.690843373494,0.89,750.0
33,0,0,0,0,0,0,0,0,1,1,0,2,2.0,2.0,2.0,2.0,2.0,2.0,1,1,0,0,0,6,0,0,0,2,4,0,5,0,0,0,1,198.97,165.48333333333338,1.0,204.9
37,1,0,0,0,0,0,0,0,1,1,0,5,5.0,5.0,4.0,4.0,4.0,2.0,3,3,0,2,6,3,0,2,0,10,3,0,6,0,6,0,1,1.0,73.61538461538461,1.0,270.0
38,0,0,0,0,0,0,0,0,1,1,0,2,2.0,2.0,2.0,2.0,2.0,1.0,1,2,7,35,40,23,32,25,48,20,190,0,153,31,1,0,25,16.195,56.411285714285725,0.0,425.53
20,0,0,0,0,0,0,0,0,1,1,0,2,2.0,2.0,2.0,2.0,1.0,0.0,2,2,7,6,2,4,6,3,8,5,31,0,33,2,0,0,1,12.29,29.58083333333333,1.0,150.0
45,0,0,0,0,0,0,0,0,1,0,1,8,8.0,8.0,8.0,8.0,6.0,6.0,3,4,11,9,9,2,11,15,13,4,66,2,61,4,0,0,3,8.51,20.56085714285714,0.85,265.05
56,2,0,0,0,0,0,0,0,1,1,0,6,6.0,6.0,6.0,6.0,5.0,1.0,2,4,35,11,16,33,11,8,12,20,106,0,119,1,0,0,6,14.97,120.995,0.02,2000.0
31,4,0,0,0,0,0,0,0,1,0,1,3,3.0,3.0,3.0,3.0,1.0,1.0,2,3,11,6,0,3,8,3,3,7,27,0,29,3,0,0,2,97.63,212.9188235294117,1.0,715.43
64,4,0,0,0,0,0,0,0,1,1,0,7,7.0,7.0,7.0,7.0,6.0,3.0,2,2,3,5,5,2,1,6,4,6,20,0,13,9,0,0,4,8.51,28.227692307692305,0.0,127.66
23,58,0,0,0,0,0,0,0,1,1,0,13,13.0,13.0,13.0,13.0,13.0,11.0,3,6,50,47,70,73,39,56,40,119,256,1,348,12,2,0,12,8.51,24.84261333333337,0.0,705.11
58,6,0,0,0,0,0,0,0,1,1,0,7,7.0,7.0,7.0,7.0,7.0,2.0,2,4,4,4,2,6,4,2,14,16,20,0,28,5,0,0,3,170.215,272.99694444444447,0.0,851.06
48,17,0,0,0,0,0,0,0,1,1,0,3,3.0,3.0,3.0,3.0,3.0,3.0,1,2,2,4,1,0,0,2,0,6,3,0,5,0,1,0,3,5.96,8.156666666666666,0.2,22.87
29,0,0,0,0,0,0,0,0,1,0,1,12,12.0,11.0,11.0,11.0,9.0,6.0,2,6,10,5,2,2,2,3,5,6,23,0,19,4,2,1,3,5.55,13.896896551724137,0.0,127.66
24,1,0,0,0,0,0,0,0,1,0,1,13,13.0,13.0,13.0,13.0,12.0,10.0,2,3,6,9,5,4,0,10,0,10,24,0,29,4,0,0,1,14.445,26.972352941176467,0.4,158.0
43,7,0,0,0,0,0,0,0,1,1,0,4,4.0,4.0,4.0,4.0,2.0,0.0,2,3,0,0,0,7,0,7,3,8,9,0,9,4,0,0,4,87.49,72.84647058823529,0.2,159.07
45,53,0,0,0,0,0,0,0,1,1,0,7,7.0,7.0,7.0,7.0,5.0,0.0,2,3,0,0,3,0,0,3,1,3,4,0,4,1,0,0,2,8.51,38.54142857142858,0.0,85.11
36,0,0,0,0,0,0,0,0,1,1,0,8,8.0,8.0,8.0,8.0,8.0,7.0,2,2,0,2,2,2,0,3,0,5,4,0,7,0,1,0,1,85.11,66.29,0.85,127.66
39,0,0,0,0,0,0,0,0,1,1,0,5,5.0,5.0,5.0,4.0,3.0,1.0,2,3,12,4,14,7,8,5,18,18,50,0,59,2,0,1,6,4.95,53.811029411764686,0.0,516.96
39,20,0,0,0,0,0,0,0,1,0,1,15,15.0,15.0,15.0,15.0,13.0,5.0,2,5,7,6,6,0,10,11,9,13,36,0,42,4,0,0,3,20.08,63.93469387755101,0.85,350.64
27,1,0,0,0,0,0,0,0,1,1,0,11,10.0,10.0,10.0,10.0,10.0,3.0,2,6,6,4,5,0,3,1,1,8,12,0,18,0,2,0,0,100.775,178.4315,0.2,680.85
24,0,0,0,0,0,0,0,0,1,0,1,8,8.0,8.0,8.0,8.0,8.0,6.0,3,4,9,5,3,6,5,4,2,9,25,0,29,1,2,0,2,12.315,37.651470588235284,1.0,275.15
22,1,0,0,0,0,0,0,0,1,1,0,11,11.0,11.0,11.0,11.0,10.0,1.0,2,5,2,0,0,0,0,0,1,2,1,0,3,0,0,0,0,8.51,6.666666666666668,0.85,10.64
36,36,0,0,0,0,0,0,0,1,0,1,8,8.0,8.0,8.0,8.0,5.0,4.0,2,4,30,12,58,21,29,16,32,46,152,0,160,26,5,0,7,16.825,78.83681818181816,0.18,8951.51
62,37,0,0,0,0,0,0,0,1,0,1,3,3.0,3.0,3.0,3.0,3.0,0.0,2,2,68,74,64,88,34,57,54,41,398,0,405,14,0,9,11,12.96,55.263280182232364,0.0,1000.0
21,3,0,0,0,0,0,0,0,1,0,1,15,15.0,15.0,15.0,15.0,13.0,4.0,3,2,0,14,1,7,1,3,6,12,20,0,25,4,3,0,0,10.0,40.57218749999999,1.3,350.0
65,6,0,0,0,0,0,0,0,1,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1,1,3,0,0,0,0,0,0,2,1,0,2,0,0,0,1,4.99,5.33,1.0,10.0
20,23,0,0,0,0,0,0,0,1,0,1,6,6.0,6.0,6.0,6.0,6.0,4.0,2,3,48,48,62,64,68,62,86,41,397,3,367,43,5,1,19,7.05,25.65595890410961,0.0,212.77
70,0,0,0,0,0,0,0,0,1,0,1,3,3.0,3.0,3.0,3.0,3.0,0.0,2,3,30,33,37,24,25,29,31,9,200,0,191,15,0,1,2,17.75,65.96344497607649,0.0,2000.0
65,2,0,0,0,0,0,0,0,1,1,0,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1,12,2,2,2,2,0,2,6,16,0,19,0,0,0,3,24.795,52.475,0.03,264.57
31,69,0,0,0,0,0,0,0,1,0,1,2,2.0,2.0,2.0,2.0,2.0,1.0,1,1,21,2,22,9,18,8,14,28,66,0,83,7,0,1,3,8.51,13.434042553191484,0.0,170.21
26,44,0,0,0,0,1,0,0,0,0,1,7,7.0,7.0,7.0,7.0,6.0,2.0,2,5,18,23,52,25,33,29,23,57,146,0,159,24,2,1,17,8.95,31.04950738916252,0.0,358.06
35,1,0,0,0,0,0,0,0,1,0,1,2,2.0,2.0,2.0,2.0,1.0,0.0,2,2,3,0,1,7,1,1,2,0,15,0,15,0,0,0,0,9.19,105.46800000000002,0.46,851.06
28,0,0,0,0,0,0,0,0,1,0,1,4,4.0,4.0,4.0,4.0,4.0,0.0,2,3,5,10,1,10,1,1,1,5,24,0,25,3,0,1,0,16.2,22.98275862068966,0.0,150.0
47,19,0,0,0,0,0,0,0,1,0,1,5,5.0,5.0,5.0,5.0,4.0,4.0,3,2,5,6,3,0,6,0,2,4,18,0,11,6,0,0,5,45.18,158.22,0.0,866.86
28,18,0,0,0,0,0,0,0,1,1,0,2,2.0,2.0,2.0,2.0,2.0,2.0,2,2,16,31,18,37,18,9,15,27,117,0,118,12,1,1,12,29.895,102.39159722222222,0.0,725.72
21,1,0,0,0,0,0,0,0,1,1,0,8,8.0,8.0,8.0,8.0,5.0,1.0,2,4,28,18,62,68,44,35,38,22,271,0,273,13,0,0,7,3.18,15.818634812286685,0.0,411.22
33,0,0,0,0,0,0,0,0,1,1,0,13,13.0,13.0,13.0,13.0,9.0,3.0,2,3,28,24,31,44,25,16,13,22,159,0,138,15,0,0,28,8.23,31.209392265193358,0.0,397.66
24,3,0,0,0,0,0,0,0,1,0,1,7,7.0,7.0,7.0,7.0,6.0,6.0,1,2,4,9,20,22,6,24,13,20,78,0,91,4,2,0,1,5.04,40.65642857142858,0.6,340.43
31,2,0,0,0,0,0,0,0,1,1,0,4,4.0,4.0,4.0,4.0,3.0,0.0,2,2,0,1,0,0,0,3,1,2,3,0,2,1,0,0,2,5.1,5.93,0.85,14.34
36,0,0,0,0,0,0,0,0,1,1,0,7,7.0,7.0,7.0,7.0,5.0,0.0,2,3,9,1,2,0,3,3,0,8,10,0,16,1,0,0,1,7.949999999999998,10.160555555555554,0.08,23.86
28,7,0,0,0,0,0,0,0,1,0,1,5,5.0,5.0,5.0,5.0,3.0,0.0,2,2,13,8,14,15,10,11,11,8,74,0,74,7,0,0,1,13.32,48.42085365853658,0.0,500.0
34,0,0,0,0,0,0,0,0,1,1,0,3,3.0,3.0,3.0,3.0,1.0,0.0,2,2,5,0,1,0,1,0,0,3,4,0,6,0,0,0,1,17.02,24.82142857142857,0.85,85.11
28,61,0,0,0,0,0,0,0,1,0,1,4,4.0,4.0,4.0,4.0,3.0,0.0,2,3,17,35,41,34,22,29,38,24,192,0,200,6,1,3,6,4.215,23.753611111111105,0.03,496.17
30,0,0,0,0,0,0,0,0,1,0,1,11,11.0,11.0,11.0,11.0,9.0,7.0,2,4,15,14,16,17,23,11,16,8,104,0,104,3,0,0,5,7.32,20.801250000000003,0.0,425.53
32,8,0,0,0,0,0,0,0,1,1,0,8,8.0,8.0,8.0,8.0,8.0,0.0,2,4,5,0,2,16,2,5,4,10,24,0,27,2,4,0,1,17.285,92.41205882352943,0.59,610.67
29,74,0,0,0,0,0,0,0,1,1,0,9,9.0,9.0,9.0,9.0,7.0,5.0,2,5,244,208,225,279,179,140,139,168,1246,0,1385,16,0,5,8,2.55,620.8342786421542,0.0,851064.53
52,6,0,0,0,0,0,0,0,1,1,0,4,4.0,4.0,4.0,4.0,2.0,0.0,2,3,6,4,4,6,6,10,7,12,31,1,39,0,0,1,2,50.0,100.4139534883721,0.2,600.0
36,0,0,0,0,0,0,0,0,1,1,0,2,2.0,2.0,2.0,2.0,1.0,0.0,2,2,7,17,19,12,17,13,7,9,83,0,80,6,0,0,6,16.200000000000006,58.52673913043478,0.0,516.96
35,26,0,0,0,0,0,0,0,1,1,0,11,11.0,11.0,11.0,10.0,9.0,7.0,3,5,511,320,453,451,392,295,333,99,2656,0,2705,21,0,9,20,2.1,725965.3143339384,0.0,2000000000.0
59,39,0,0,1,0,0,0,0,0,1,0,11,11.0,11.0,11.0,11.0,11.0,8.0,2,4,13,26,20,35,8,24,28,79,75,0,148,3,0,0,3,15.9,71.30779220779222,0.01,1000.0
32,48,0,0,0,0,0,0,0,1,0,1,6,6.0,6.0,6.0,6.0,3.0,1.0,2,5,91,192,131,138,96,162,140,99,851,0,831,78,6,5,30,10.035,47.78553684210521,0.0,5531.92
60,59,0,0,0,0,0,0,0,1,1,0,7,7.0,7.0,7.0,7.0,7.0,0.0,2,3,0,0,4,0,2,0,0,4,2,0,5,0,0,0,1,4.26,45.535,0.01,255.32
30,3,0,0,0,0,0,0,0,1,1,0,5,5.0,5.0,5.0,5.0,3.0,0.0,2,2,0,0,6,2,3,0,0,4,7,0,8,2,0,0,1,42.02,46.66636363636364,0.75,223.92
26,0,0,0,0,0,0,0,0,1,0,1,3,3.0,3.0,3.0,3.0,2.0,1.0,2,3,0,6,2,2,0,0,2,2,10,0,10,1,0,0,1,10.7,16.104166666666668,0.01,76.5
51,0,0,0,0,0,0,0,0,1,1,0,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1,5,4,14,1,5,18,10,27,30,0,16,13,11,3,14,8.51,9.313684210526317,0.0,17.02
29,21,0,0,0,0,0,0,0,1,0,1,7,7.0,7.0,7.0,7.0,6.0,5.0,3,2,16,34,28,38,18,21,8,19,144,0,144,1,0,4,14,6.8,15.769693251533749,0.0,297.87
20,2,0,0,0,0,0,0,0,1,0,1,10,10.0,10.0,10.0,10.0,9.0,0.0,2,5,6,0,16,12,3,2,1,16,24,0,27,6,1,0,6,16.595,25.376249999999995,0.85,85.11
27,13,0,0,0,0,0,0,0,1,1,0,3,3.0,3.0,3.0,3.0,3.0,1.0,2,2,68,44,72,66,76,40,52,20,398,0,390,17,0,0,11,2.1,13.489401913875591,0.0,297.87
66,0,0,0,0,0,0,0,0,1,0,1,2,2.0,2.0,2.0,2.0,2.0,2.0,1,1,2,0,0,1,5,2,0,6,4,0,8,0,0,0,2,168.3,153.374,1.0,297.54
31,0,0,0,0,0,0,0,0,1,0,1,8,8.0,8.0,8.0,8.0,7.0,5.0,2,4,10,5,2,6,8,9,21,11,50,0,50,6,1,0,4,25.14,72.0850819672131,0.0,500.0
34,36,0,0,0,0,0,0,0,1,0,1,8,8.0,8.0,8.0,8.0,4.0,0.0,2,5,2,2,2,1,7,4,15,11,22,0,28,3,0,0,2,3.83,5.422727272727274,0.68,22.55
38,24,0,0,0,0,0,0,0,1,1,0,3,3.0,3.0,3.0,3.0,3.0,1.0,1,2,0,0,0,0,1,4,2,7,0,0,6,0,0,0,1,2.0,10.918571428571427,0.85,50.5
23,11,0,0,0,1,0,0,0,0,1,0,7,7.0,5.0,5.0,5.0,2.0,2.0,2,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.85,0.85,0.85,0.85
40,0,0,0,0,0,0,0,0,1,0,1,5,5.0,5.0,5.0,5.0,4.0,0.0,2,4,36,34,39,29,30,50,22,32,208,0,221,4,2,3,10,13.915,34.33391666666668,0.0,1000.0
61,6,0,0,0,0,0,0,0,1,1,0,7,7.0,7.0,7.0,7.0,4.0,0.0,2,6,7,5,7,16,11,5,1,4,48,0,41,10,0,0,1,1.35,21.42480769230769,0.1,425.53
30,4,0,0,0,0,0,0,0,1,1,0,6,6.0,5.0,5.0,5.0,3.0,0.0,2,5,9,10,4,10,2,4,9,12,36,0,38,4,0,0,6,10.26,86.59291666666662,0.65,851.06
31,4,0,0,0,0,0,0,0,1,1,0,2,2.0,2.0,2.0,2.0,2.0,1.0,2,2,68,52,44,76,41,36,23,52,288,0,319,16,0,1,4,15.335,30.12811764705884,0.42,212.77
31,16,0,0,0,0,0,0,0,1,1,0,5,5.0,5.0,5.0,5.0,4.0,1.0,2,2,32,19,15,3,36,25,20,18,132,0,143,3,0,0,4,2.595,7.999333333333332,0.0,175.0
31,23,0,0,0,0,0,0,0,1,1,0,13,13.0,13.0,13.0,13.0,12.0,6.0,2,4,0,0,0,0,0,3,0,3,0,0,1,0,0,0,2,0.2,1.46,0.2,3.98
32,0,0,0,0,0,0,0,0,1,0,1,11,7.0,2.0,2.0,2.0,2.0,2.0,2,4,2,0,0,0,0,0,0,2,0,0,1,0,0,0,1,4.68,4.68,0.85,8.51
43,0,0,0,0,0,0,0,0,1,0,1,14,14.0,14.0,14.0,14.0,12.0,12.0,3,4,0,0,0,0,0,0,3,3,0,0,1,0,1,0,1,0.85,50.56666666666666,0.85,150.0
32,0,0,0,0,0,0,0,0,1,1,0,4,4.0,4.0,4.0,4.0,3.0,0.0,1,3,11,2,7,7,8,6,12,18,35,0,42,3,0,0,8,50.0,196.21396226415092,0.0,1050.0
30,17,0,0,0,0,0,0,0,1,1,0,5,5.0,4.0,4.0,4.0,3.0,0.0,2,4,172,155,206,279,142,147,116,82,1135,2,1137,38,4,0,36,2.8,19.70953163516845,0.0,680.85
28,17,0,0,0,0,0,0,0,1,0,1,8,8.0,8.0,7.0,7.0,6.0,4.0,2,7,39,46,44,40,44,84,69,78,288,0,346,11,4,0,5,15.315,47.47718579234978,0.0,800.25
41,0,0,0,0,0,0,0,0,1,0,1,9,9.0,9.0,9.0,9.0,7.0,7.0,2,3,1,0,1,0,4,2,1,4,5,1,7,0,0,0,1,10.0,78.93666666666667,0.85,288.79
27,53,0,0,0,0,0,0,0,1,0,1,7,7.0,7.0,7.0,7.0,6.0,0.0,2,5,0,2,3,0,0,6,4,3,12,0,7,6,0,0,2,0.9,2.2613333333333334,0.18,8.95
28,6,0,0,0,0,0,0,0,1,0,1,6,6.0,6.0,6.0,6.0,4.0,3.0,2,3,0,0,4,0,0,6,0,4,6,0,8,1,0,0,1,6.8100000000000005,34.592,0.85,127.66
37,13,0,0,0,0,1,0,0,0,1,0,8,8.0,8.0,8.0,8.0,7.0,0.0,2,5,17,2,12,6,21,12,17,20,67,0,75,3,1,0,8,1000.03,1437.2706896551726,0.0,6525.75
34,0,0,0,0,0,0,0,0,1,0,1,2,2.0,2.0,2.0,2.0,0.0,0.0,2,2,42,14,55,19,90,17,39,72,204,0,246,11,13,0,6,16.0,32.381884057970986,0.0,400.0
30,65,0,0,1,0,0,0,0,0,0,1,8,8.0,8.0,8.0,8.0,7.0,3.0,2,5,158,65,151,130,170,122,137,309,624,0,846,52,6,20,9,2.55,24.464083601286077,0.0,1260.3
38,18,0,0,0,0,0,0,0,1,1,0,6,6.0,6.0,6.0,6.0,6.0,0.0,2,3,11,7,5,14,6,8,6,10,47,0,39,16,0,0,2,10.6,26.924561403508765,0.0,255.32
46,0,0,0,0,0,0,0,0,1,0,1,7,7.0,7.0,7.0,7.0,6.0,6.0,3,3,0,0,0,0,0,4,0,3,1,0,3,0,0,0,1,10.0,8.2475,1.0,11.99
33,13,0,0,0,0,0,0,0,1,1,0,10,10.0,10.0,9.0,9.0,6.0,1.0,2,7,36,51,40,25,51,33,45,70,211,0,198,54,1,7,21,9.94,26.28434163701068,0.0,1192.99
25,0,0,0,0,0,0,0,0,1,0,1,5,5.0,5.0,5.0,5.0,4.0,3.0,2,2,6,1,4,2,6,3,0,9,13,0,20,0,0,0,2,28.72,72.68045454545455,1.0,393.19
25,0,0,0,0,0,0,0,0,1,1,0,9,9.0,9.0,9.0,9.0,8.0,2.0,3,3,17,12,16,14,22,27,23,26,105,0,105,16,0,0,10,8.51,19.531679389312984,0.0,165.35
30,0,0,0,0,0,0,0,0,1,0,1,5,5.0,5.0,5.0,5.0,3.0,3.0,2,4,4,5,5,5,5,1,1,4,22,0,24,2,0,0,0,21.425,51.67,0.94,400.0
34,1,0,0,0,0,0,0,0,1,1,0,2,2.0,2.0,2.0,2.0,2.0,2.0,1,2,59,20,66,68,59,27,22,140,181,0,240,27,50,0,4,29.82,43.023208722741394,0.03,238.6
52,9,0,0,0,0,0,0,0,1,1,0,4,4.0,4.0,4.0,4.0,3.0,0.0,2,2,9,1,3,1,6,4,4,5,23,0,26,1,0,0,1,27.130000000000006,110.3975,1.0,805.0
21,8,0,0,0,0,0,0,0,1,0,1,13,13.0,13.0,13.0,13.0,12.0,9.0,3,5,26,27,33,28,20,30,34,24,174,0,172,9,3,0,14,5.880000000000001,31.63636363636365,0.0,900.0
42,0,0,0,0,0,0,0,0,1,0,1,3,3.0,3.0,3.0,3.0,3.0,0.0,2,2,0,2,0,0,0,0,3,3,2,0,4,0,0,0,1,8.51,286.1260000000001,0.85,709.79
31,43,0,0,1,0,0,0,0,0,0,1,6,6.0,6.0,6.0,6.0,4.0,3.0,3,3,151,83,124,94,89,144,108,316,477,0,706,37,7,12,31,11.04,173.33423707440122,0.0,4478.49
32,0,0,0,0,0,0,0,0,1,0,1,5,5.0,5.0,5.0,5.0,5.0,0.0,2,3,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0.38,0.38,0.0,0.76
36,19,0,0,0,0,0,0,0,1,0,1,4,4.0,4.0,4.0,4.0,3.0,2.0,2,4,16,9,10,8,23,11,12,13,76,0,85,0,1,0,3,3.91,7.177191011235952,0.0,121.53
45,0,0,0,0,0,0,0,0,1,0,1,12,12.0,12.0,12.0,12.0,10.0,0.0,2,5,4,3,0,0,1,3,3,5,9,0,12,1,0,0,1,2.98,3.883571428571429,0.2,9.94
32,0,0,0,0,0,0,0,0,1,1,0,6,6.0,6.0,6.0,6.0,5.0,1.0,2,5,15,20,18,16,23,29,17,45,93,0,120,13,0,1,4,8.754999999999999,22.100579710144924,0.01,182.12
40,5,0,0,0,0,0,0,0,1,0,1,5,5.0,5.0,5.0,5.0,4.0,2.0,2,4,192,225,224,166,194,208,256,672,793,0,1129,145,162,17,12,13.89,16.357419795221784,0.2,250.37
37,138,0,0,0,0,0,0,0,1,0,1,5,4.0,4.0,4.0,4.0,3.0,0.0,2,4,4,4,6,0,3,1,4,10,12,0,16,2,0,1,3,93.62,112.97681818181816,0.85,425.53
25,4,0,0,0,0,0,0,0,1,1,0,4,4.0,4.0,4.0,4.0,1.0,0.0,2,3,3,1,1,3,5,11,7,7,24,0,25,1,1,1,3,1.94,5.957741935483872,0.0,39.77
20,0,0,0,0,0,0,0,0,1,1,0,7,7.0,7.0,7.0,7.0,5.0,4.0,3,4,6,0,0,0,0,1,0,6,1,0,3,0,0,0,4,8.51,8.022857142857143,0.85,17.02
38,0,0,0,0,0,0,0,0,1,0,1,4,4.0,4.0,4.0,4.0,3.0,3.0,2,3,0,0,0,2,0,0,0,2,0,0,1,0,0,0,1,5.5,5.5,1.0,10.0
27,47,0,0,0,0,0,0,0,1,1,0,17,17.0,17.0,17.0,17.0,14.0,13.0,3,4,22,16,31,28,24,17,31,42,127,0,146,8,5,0,10,8.51,35.807278106508875,0.0,425.53
25,72,0,0,0,0,0,0,0,1,1,0,12,12.0,12.0,12.0,12.0,10.0,3.0,2,7,22,8,7,11,14,21,11,19,75,0,86,5,0,1,2,4.74,72.14851063829788,0.0,510.64
34,8,0,0,0,0,0,0,0,1,1,0,6,6.0,6.0,6.0,6.0,6.0,5.0,2,1,3,11,3,4,5,12,3,9,32,0,25,13,0,1,2,2.7,8.98512195121951,0.0,72.0
25,5,0,0,0,0,0,0,0,1,0,1,7,7.0,7.0,7.0,6.0,5.0,3.0,2,3,18,12,16,9,5,7,8,16,59,1,65,3,1,0,5,12.44,26.84053333333333,0.0,400.0
38,40,0,0,0,0,0,0,0,1,1,0,11,11.0,11.0,11.0,11.0,9.0,0.0,2,5,0,1,6,13,2,4,0,11,15,1,18,5,0,0,2,38.295,61.465384615384636,0.85,170.21
27,0,0,0,0,0,0,0,0,1,0,1,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1,1,1,2,4,3,5,1,4,13,0,15,1,0,0,1,15.0,25.452352941176475,0.85,85.11
28,42,0,0,0,0,0,0,0,1,1,0,5,5.0,5.0,5.0,5.0,5.0,0.0,2,4,8,3,6,1,5,1,1,7,18,0,23,1,0,0,1,8.51,3418.227599999999,0.54,85106.45
31,0,0,0,0,0,0,0,0,1,0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1,6,8,4,6,15,24,21,20,64,0,68,2,7,0,7,12.52,43.47154761904761,0.0,310.0
28,91,0,0,0,0,0,0,0,1,1,0,3,3.0,3.0,3.0,3.0,1.0,0.0,2,2,2,17,3,6,2,5,5,11,29,0,34,3,0,0,3,6.295,10.697499999999998,0.18,89.52
44,12,0,0,0,0,0,0,0,1,0,1,2,2.0,2.0,2.0,2.0,1.0,0.0,1,2,95,88,107,72,109,101,110,244,438,0,604,51,6,12,9,9.94,43.431495601172934,0.0,1332.17
34,42,0,0,0,0,0,0,0,1,1,0,7,7.0,7.0,7.0,7.0,4.0,3.0,2,6,17,14,38,18,29,29,17,43,119,0,154,4,2,0,2,15.105,47.11462962962964,0.0,390.64
26,17,0,0,0,0,0,0,0,1,1,0,4,4.0,4.0,4.0,4.0,2.0,0.0,2,2,1,5,5,4,7,5,3,8,22,0,23,2,0,0,5,8.934999999999997,48.41933333333332,0.0,238.34
51,60,0,0,0,0,0,0,0,1,1,0,6,6.0,6.0,6.0,6.0,6.0,6.0,1,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,10.0,10.0,10.0,10.0
27,22,0,0,0,0,0,0,0,1,0,1,6,6.0,6.0,6.0,6.0,4.0,0.0,2,5,18,17,12,16,19,19,7,12,96,0,95,11,0,1,1,7.55,20.695,0.5,200.0
42,0,0,0,0,0,0,0,0,1,0,1,3,3.0,3.0,3.0,3.0,1.0,1.0,2,2,11,12,10,18,18,10,11,16,74,0,82,3,0,0,5,6.5950000000000015,33.062111111111115,0.2,262.91
40,19,0,0,0,0,0,0,0,1,1,0,5,5.0,5.0,5.0,5.0,5.0,2.0,2,3,15,6,12,6,1,12,12,26,38,0,60,0,1,0,3,39.77,201.32578125000003,1.0,1105.95
25,0,0,0,0,0,0,0,0,1,0,1,1,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,5,2,3,4,2,7,3,21,0,20,3,0,0,1,7.33,22.04166666666667,0.85,180.74
