user_id,num_notifications,num_notified_15,num_notified_30,num_notified_45,num_notified_60,num_notified_90,num_notified_180,num_channles_of_com,num_reasons_com
user_8171,10,10.0,10.0,10.0,10.0,9.0,3.0,3,5
user_7418,6,6.0,6.0,6.0,6.0,6.0,1.0,2,3
user_6229,8,8.0,8.0,8.0,8.0,6.0,1.0,2,2
user_2489,9,9.0,9.0,9.0,9.0,8.0,3.0,2,4
user_3684,14,14.0,14.0,14.0,14.0,13.0,6.0,2,4
user_9555,10,10.0,10.0,10.0,10.0,9.0,3.0,2,4
user_8153,9,9.0,9.0,9.0,9.0,9.0,2.0,2,4
user_1722,19,19.0,19.0,19.0,19.0,18.0,15.0,3,5
user_7195,10,10.0,10.0,10.0,10.0,7.0,2.0,2,3
user_2649,9,9.0,9.0,9.0,9.0,7.0,0.0,2,4
user_174,7,7.0,7.0,7.0,7.0,6.0,4.0,2,4
user_9479,10,10.0,10.0,10.0,10.0,8.0,2.0,2,3
user_9866,10,10.0,10.0,10.0,10.0,7.0,5.0,2,4
user_2051,15,15.0,15.0,15.0,15.0,14.0,10.0,3,4
user_9440,4,4.0,4.0,4.0,4.0,3.0,0.0,2,2
user_3629,13,12.0,12.0,12.0,11.0,10.0,5.0,3,4
user_142,12,12.0,12.0,12.0,12.0,11.0,4.0,2,6
user_9887,11,11.0,11.0,11.0,11.0,10.0,5.0,3,3
user_1639,11,11.0,11.0,11.0,11.0,9.0,5.0,3,4
user_9489,7,7.0,7.0,7.0,7.0,6.0,3.0,2,4
user_8733,10,10.0,10.0,10.0,10.0,9.0,4.0,2,3
user_9412,11,11.0,11.0,11.0,11.0,10.0,5.0,3,4
user_7828,12,12.0,12.0,12.0,12.0,11.0,6.0,2,5
user_2066,12,12.0,12.0,12.0,12.0,10.0,6.0,3,5
user_9005,6,6.0,6.0,6.0,6.0,5.0,0.0,2,4
user_4741,7,7.0,7.0,7.0,7.0,6.0,2.0,2,3
user_5626,6,6.0,6.0,6.0,6.0,5.0,1.0,2,2
user_4066,11,11.0,10.0,10.0,10.0,9.0,3.0,2,4
user_480,15,15.0,15.0,15.0,15.0,12.0,3.0,2,5
user_8058,8,8.0,8.0,8.0,8.0,8.0,1.0,2,2
user_2950,12,12.0,12.0,12.0,12.0,11.0,6.0,3,3
user_5891,9,8.0,8.0,8.0,8.0,8.0,0.0,2,3
user_5835,8,7.0,7.0,7.0,7.0,5.0,2.0,2,3
user_2234,10,10.0,10.0,10.0,10.0,9.0,2.0,2,3
user_3564,9,9.0,9.0,9.0,8.0,6.0,1.0,2,4
user_3835,7,7.0,7.0,6.0,6.0,5.0,2.0,2,3
user_9137,11,11.0,11.0,11.0,11.0,9.0,5.0,2,6
user_9750,16,16.0,16.0,16.0,16.0,16.0,10.0,3,5
user_7498,13,13.0,13.0,13.0,13.0,13.0,3.0,2,6
user_9032,9,9.0,9.0,9.0,9.0,9.0,4.0,2,1
user_3523,6,6.0,6.0,6.0,5.0,5.0,0.0,1,3
user_2006,5,5.0,5.0,5.0,5.0,4.0,0.0,1,3
user_1335,9,9.0,9.0,9.0,9.0,7.0,4.0,2,4
user_8263,6,6.0,6.0,6.0,6.0,5.0,2.0,2,2
user_7953,7,7.0,7.0,7.0,7.0,7.0,2.0,3,2
user_5943,11,11.0,11.0,10.0,10.0,9.0,5.0,3,4
user_6121,4,4.0,4.0,4.0,4.0,3.0,1.0,2,3
user_173,16,16.0,16.0,16.0,16.0,8.0,2.0,2,6
user_2340,9,9.0,9.0,9.0,9.0,8.0,1.0,2,4
user_7766,12,12.0,12.0,12.0,12.0,11.0,7.0,3,5
user_2716,6,6.0,6.0,6.0,6.0,4.0,2.0,3,3
user_3010,9,8.0,8.0,8.0,8.0,6.0,4.0,2,5
user_6149,13,13.0,13.0,13.0,13.0,10.0,5.0,3,4
user_5844,4,4.0,4.0,4.0,4.0,3.0,1.0,2,2
user_4443,8,8.0,8.0,8.0,8.0,7.0,4.0,3,2
user_7202,9,9.0,9.0,9.0,9.0,8.0,4.0,2,5
user_2399,11,11.0,11.0,11.0,11.0,9.0,3.0,2,5
user_5105,11,10.0,10.0,10.0,10.0,7.0,4.0,3,4
user_8248,5,5.0,5.0,5.0,5.0,3.0,1.0,2,3
user_3893,9,9.0,9.0,9.0,9.0,9.0,3.0,2,3
user_6808,14,14.0,14.0,14.0,14.0,14.0,7.0,3,2
user_9600,4,4.0,4.0,4.0,4.0,2.0,0.0,2,3
user_1517,12,12.0,12.0,12.0,12.0,10.0,5.0,2,4
user_6566,10,9.0,9.0,9.0,9.0,7.0,3.0,2,4
user_7697,14,14.0,14.0,14.0,14.0,13.0,3.0,2,5
user_8596,9,9.0,9.0,9.0,9.0,9.0,2.0,2,3
user_4156,7,7.0,7.0,6.0,6.0,5.0,0.0,2,5
user_5979,3,3.0,3.0,3.0,3.0,3.0,0.0,2,2
user_5634,11,11.0,11.0,11.0,11.0,9.0,3.0,3,2
user_8682,9,9.0,9.0,9.0,9.0,7.0,3.0,2,5
user_3758,7,7.0,7.0,6.0,6.0,6.0,0.0,2,3
user_5807,9,8.0,8.0,8.0,8.0,8.0,3.0,2,4
user_4615,11,11.0,11.0,11.0,11.0,10.0,6.0,2,3
user_8894,6,6.0,6.0,6.0,6.0,4.0,1.0,2,3
user_7558,15,15.0,15.0,15.0,15.0,14.0,6.0,3,3
user_9189,5,5.0,5.0,5.0,5.0,3.0,0.0,2,3
user_7012,14,14.0,14.0,14.0,14.0,14.0,5.0,2,5
user_9090,7,7.0,7.0,7.0,7.0,6.0,1.0,2,4
user_5932,10,9.0,9.0,9.0,9.0,7.0,3.0,2,6
user_8085,16,16.0,16.0,16.0,16.0,15.0,10.0,3,5
user_9020,4,4.0,4.0,4.0,4.0,4.0,1.0,1,1
user_9873,10,10.0,10.0,10.0,10.0,9.0,4.0,2,6
user_4764,12,12.0,11.0,11.0,11.0,10.0,7.0,3,6
user_9769,10,10.0,10.0,10.0,10.0,8.0,5.0,2,4
user_8341,7,7.0,7.0,7.0,7.0,7.0,2.0,2,2
user_4290,16,16.0,15.0,15.0,15.0,14.0,7.0,3,6
user_6427,5,5.0,5.0,5.0,5.0,5.0,0.0,2,3
user_8139,7,7.0,7.0,7.0,7.0,7.0,1.0,2,3
user_8169,16,16.0,16.0,16.0,16.0,14.0,6.0,2,5
user_3356,11,11.0,11.0,11.0,11.0,10.0,4.0,2,6
user_2640,8,8.0,8.0,8.0,7.0,6.0,2.0,2,4
user_2737,17,17.0,17.0,17.0,17.0,16.0,4.0,2,4
user_4516,13,13.0,12.0,12.0,12.0,11.0,6.0,3,5
user_8719,6,6.0,6.0,6.0,6.0,6.0,2.0,2,3
user_696,17,17.0,17.0,17.0,17.0,15.0,7.0,2,4
user_2438,10,10.0,10.0,10.0,10.0,9.0,4.0,3,3
user_9702,6,6.0,6.0,6.0,6.0,6.0,3.0,2,1
user_6508,10,9.0,9.0,9.0,9.0,9.0,3.0,2,5
user_8222,7,7.0,7.0,7.0,7.0,7.0,4.0,2,3
user_2753,18,18.0,17.0,17.0,17.0,15.0,11.0,3,6
user_5377,9,9.0,9.0,9.0,9.0,8.0,2.0,2,2
user_1643,12,12.0,12.0,12.0,12.0,11.0,6.0,2,4
user_6569,16,16.0,15.0,15.0,15.0,15.0,10.0,3,4
user_6954,8,8.0,8.0,8.0,8.0,7.0,1.0,2,4
user_429,9,9.0,9.0,9.0,9.0,8.0,1.0,2,5
user_8410,13,13.0,13.0,10.0,10.0,9.0,3.0,2,4
user_6430,16,16.0,16.0,16.0,16.0,14.0,10.0,3,7
user_403,15,15.0,15.0,15.0,15.0,14.0,7.0,2,6
user_9372,6,6.0,6.0,6.0,6.0,6.0,3.0,1,1
user_6865,9,9.0,9.0,9.0,9.0,8.0,2.0,2,4
user_1456,4,4.0,4.0,4.0,4.0,2.0,0.0,2,3
user_9667,12,12.0,12.0,12.0,12.0,12.0,6.0,2,2
user_6859,16,16.0,16.0,16.0,16.0,13.0,4.0,2,7
user_1588,11,11.0,11.0,11.0,11.0,10.0,2.0,2,3
user_9270,10,10.0,10.0,10.0,10.0,8.0,5.0,2,4
user_6273,5,5.0,5.0,5.0,5.0,3.0,0.0,2,2
user_581,9,9.0,9.0,9.0,9.0,7.0,1.0,2,5
user_7120,7,7.0,7.0,7.0,7.0,7.0,3.0,2,2
user_9979,7,7.0,7.0,7.0,7.0,7.0,3.0,2,4
user_6762,16,16.0,16.0,16.0,16.0,15.0,10.0,2,6
user_37,8,8.0,8.0,8.0,8.0,6.0,2.0,2,3
user_9999,7,7.0,7.0,7.0,7.0,6.0,1.0,2,3
user_7557,7,7.0,7.0,7.0,7.0,5.0,2.0,3,4
user_3651,14,14.0,14.0,14.0,14.0,12.0,9.0,3,4
user_3880,12,12.0,12.0,12.0,12.0,11.0,5.0,3,3
user_4550,9,9.0,8.0,8.0,8.0,8.0,3.0,2,3
user_205,8,8.0,8.0,8.0,8.0,7.0,1.0,2,4
user_2426,12,12.0,12.0,12.0,12.0,9.0,4.0,2,6
user_6346,12,12.0,12.0,12.0,12.0,11.0,8.0,3,2
user_5138,10,10.0,10.0,10.0,10.0,8.0,2.0,2,3
user_9955,8,8.0,8.0,8.0,8.0,8.0,3.0,2,2
user_1109,6,6.0,6.0,6.0,6.0,5.0,2.0,2,3
user_9257,9,9.0,9.0,9.0,9.0,8.0,4.0,2,3
user_2349,12,12.0,12.0,12.0,12.0,10.0,3.0,2,5
user_1116,16,16.0,16.0,16.0,16.0,14.0,11.0,2,5
user_3120,3,3.0,3.0,3.0,3.0,3.0,1.0,1,1
user_8979,10,10.0,10.0,10.0,10.0,8.0,4.0,2,4
user_6183,3,3.0,3.0,3.0,3.0,2.0,0.0,2,2
user_9262,10,10.0,10.0,10.0,10.0,8.0,2.0,2,4
user_1862,15,15.0,15.0,15.0,15.0,13.0,6.0,2,6
user_1759,8,8.0,8.0,8.0,8.0,8.0,5.0,2,3
user_657,8,8.0,8.0,8.0,8.0,6.0,0.0,2,4
user_2072,6,6.0,6.0,6.0,6.0,5.0,0.0,1,2
user_8721,10,10.0,10.0,10.0,10.0,9.0,6.0,2,4
user_1621,7,7.0,7.0,7.0,7.0,7.0,4.0,2,2
user_7354,10,10.0,10.0,10.0,10.0,10.0,5.0,2,2
user_4501,9,9.0,9.0,9.0,9.0,8.0,4.0,3,3
user_8528,9,9.0,9.0,9.0,9.0,8.0,5.0,2,4
user_1981,5,5.0,5.0,5.0,5.0,3.0,0.0,2,4
user_9639,4,4.0,4.0,4.0,4.0,4.0,0.0,1,2
user_8043,12,12.0,12.0,12.0,12.0,12.0,3.0,2,4
user_2331,13,13.0,13.0,13.0,13.0,11.0,5.0,2,6
user_8499,8,8.0,8.0,8.0,8.0,7.0,4.0,2,3
user_5713,8,8.0,8.0,8.0,8.0,5.0,1.0,2,4
user_4297,12,12.0,11.0,11.0,11.0,11.0,4.0,2,5
user_3104,12,12.0,12.0,12.0,12.0,10.0,4.0,2,6
user_8995,4,4.0,4.0,4.0,4.0,4.0,4.0,2,3
user_9803,8,8.0,8.0,8.0,8.0,8.0,3.0,1,2
user_3716,12,12.0,12.0,12.0,12.0,11.0,6.0,3,3
user_7284,10,10.0,10.0,10.0,10.0,8.0,4.0,2,4
user_1434,6,6.0,6.0,6.0,6.0,5.0,1.0,1,2
user_9603,5,5.0,5.0,5.0,5.0,4.0,1.0,2,3
user_291,13,13.0,13.0,13.0,13.0,11.0,7.0,2,4
user_9088,8,8.0,8.0,8.0,8.0,7.0,1.0,2,3
user_4044,9,9.0,9.0,8.0,8.0,7.0,5.0,3,3
user_2742,6,6.0,6.0,6.0,6.0,5.0,1.0,2,3
user_3077,10,10.0,10.0,10.0,10.0,8.0,1.0,2,4
user_1814,10,10.0,10.0,10.0,10.0,9.0,7.0,2,3
user_9028,6,6.0,6.0,6.0,6.0,4.0,2.0,2,3
user_9580,12,12.0,12.0,12.0,12.0,11.0,7.0,2,3
user_1601,4,4.0,4.0,4.0,4.0,3.0,1.0,2,3
user_2250,15,15.0,15.0,15.0,14.0,13.0,6.0,2,4
user_369,12,12.0,12.0,12.0,12.0,11.0,10.0,2,4
user_4314,10,10.0,9.0,9.0,9.0,8.0,5.0,3,4
user_328,19,19.0,19.0,19.0,19.0,17.0,11.0,2,6
user_9522,6,6.0,6.0,6.0,6.0,3.0,0.0,2,2
user_1097,9,9.0,9.0,9.0,9.0,8.0,4.0,2,4
user_9061,9,9.0,9.0,9.0,9.0,8.0,4.0,2,4
user_8142,7,7.0,7.0,7.0,7.0,7.0,3.0,2,2
user_6245,13,13.0,13.0,13.0,13.0,10.0,8.0,3,3
user_7935,10,10.0,10.0,10.0,10.0,9.0,3.0,2,7
user_3826,5,5.0,4.0,4.0,4.0,4.0,2.0,2,4
user_1085,6,6.0,6.0,6.0,6.0,4.0,4.0,2,4
user_5527,9,9.0,9.0,9.0,9.0,8.0,5.0,3,2
user_5523,4,4.0,4.0,4.0,4.0,3.0,1.0,2,2
user_9789,8,8.0,8.0,8.0,8.0,8.0,3.0,2,4
user_791,16,16.0,16.0,16.0,16.0,16.0,10.0,2,2
user_2355,8,8.0,8.0,8.0,8.0,7.0,3.0,2,3
user_8163,21,21.0,21.0,21.0,21.0,20.0,20.0,3,3
user_7902,12,12.0,12.0,12.0,12.0,11.0,5.0,3,4
user_2516,11,11.0,11.0,11.0,11.0,10.0,5.0,2,4
user_4362,9,9.0,9.0,9.0,9.0,8.0,3.0,2,4
user_6803,10,10.0,10.0,10.0,10.0,9.0,4.0,3,3
user_5907,8,7.0,7.0,7.0,7.0,5.0,3.0,2,4
user_1005,7,7.0,7.0,7.0,7.0,5.0,1.0,2,4
user_2206,10,10.0,10.0,10.0,10.0,9.0,0.0,2,3
user_4053,11,11.0,11.0,11.0,11.0,10.0,7.0,3,2
user_3975,6,6.0,6.0,5.0,5.0,4.0,1.0,2,3
user_8402,5,5.0,5.0,5.0,5.0,4.0,0.0,2,2
user_1963,8,8.0,8.0,8.0,8.0,6.0,3.0,2,4
user_5178,9,8.0,8.0,8.0,8.0,6.0,4.0,2,4
user_9518,9,9.0,9.0,9.0,9.0,7.0,2.0,3,3
user_994,6,6.0,6.0,6.0,6.0,5.0,3.0,2,4
user_2092,13,13.0,13.0,13.0,13.0,11.0,7.0,2,4
user_2217,9,9.0,9.0,9.0,9.0,8.0,2.0,2,4
user_1608,6,6.0,5.0,5.0,5.0,4.0,3.0,2,4
user_5544,6,6.0,6.0,6.0,6.0,5.0,3.0,2,3
user_1865,12,12.0,12.0,12.0,12.0,10.0,8.0,2,4
user_5824,5,5.0,5.0,5.0,5.0,5.0,3.0,1,1
user_5775,6,6.0,6.0,6.0,6.0,5.0,3.0,2,3
user_6972,5,5.0,5.0,5.0,5.0,5.0,5.0,2,1
user_7101,27,27.0,27.0,27.0,27.0,27.0,3.0,2,4
user_5050,20,20.0,20.0,20.0,20.0,18.0,5.0,2,3
user_6623,6,6.0,6.0,6.0,6.0,6.0,1.0,2,2
user_7383,10,10.0,10.0,10.0,10.0,10.0,3.0,2,3
user_6720,7,7.0,7.0,7.0,7.0,6.0,0.0,2,3
user_9346,5,5.0,5.0,5.0,5.0,5.0,3.0,1,1
user_1934,16,16.0,16.0,16.0,16.0,14.0,11.0,3,4
user_2088,17,17.0,17.0,17.0,17.0,16.0,11.0,2,3
user_5499,10,10.0,10.0,10.0,10.0,8.0,2.0,2,4
user_3166,10,10.0,10.0,10.0,10.0,9.0,4.0,2,4
user_4042,8,8.0,8.0,7.0,7.0,6.0,4.0,3,3
user_286,14,14.0,14.0,14.0,14.0,11.0,5.0,2,5
user_5744,10,10.0,10.0,10.0,10.0,8.0,4.0,3,2
user_1492,10,10.0,10.0,10.0,10.0,8.0,3.0,2,4
user_2810,13,13.0,13.0,13.0,12.0,11.0,5.0,2,6
user_1158,5,5.0,5.0,5.0,5.0,4.0,1.0,2,3
user_82,7,7.0,7.0,7.0,7.0,4.0,0.0,2,4
user_6296,8,8.0,8.0,8.0,8.0,7.0,5.0,3,2
user_4855,7,7.0,7.0,6.0,6.0,5.0,3.0,2,3
user_8860,11,11.0,11.0,11.0,11.0,10.0,5.0,2,5
user_545,21,21.0,21.0,21.0,21.0,18.0,11.0,2,6
user_5368,10,9.0,9.0,8.0,8.0,6.0,3.0,3,4
user_7909,8,8.0,8.0,8.0,8.0,5.0,1.0,2,5
user_4450,7,7.0,7.0,7.0,7.0,6.0,2.0,2,4
user_4523,12,12.0,12.0,11.0,11.0,11.0,5.0,3,3
user_3481,18,18.0,18.0,18.0,18.0,16.0,12.0,3,6
user_8754,7,7.0,7.0,7.0,7.0,7.0,3.0,1,1
user_4973,7,7.0,7.0,6.0,6.0,6.0,3.0,2,3
user_1565,6,6.0,6.0,6.0,6.0,4.0,2.0,2,3
user_3417,18,18.0,18.0,17.0,17.0,15.0,10.0,2,7
user_5521,8,7.0,7.0,7.0,7.0,7.0,5.0,2,4
user_457,16,16.0,16.0,16.0,16.0,13.0,9.0,2,6
user_5731,9,9.0,9.0,9.0,9.0,6.0,4.0,2,4
user_4400,6,6.0,6.0,6.0,6.0,6.0,6.0,2,1
user_7985,7,7.0,7.0,7.0,7.0,5.0,2.0,2,3
user_2482,11,11.0,11.0,11.0,10.0,9.0,4.0,2,5
user_5363,6,6.0,4.0,4.0,4.0,4.0,0.0,2,2
user_6596,18,18.0,18.0,18.0,18.0,17.0,9.0,3,5
user_4312,5,5.0,5.0,5.0,5.0,4.0,1.0,2,2
user_6716,8,8.0,8.0,8.0,8.0,7.0,0.0,2,3
user_8409,11,11.0,11.0,11.0,11.0,10.0,6.0,2,3
user_4300,11,11.0,11.0,11.0,11.0,11.0,3.0,3,2
user_2359,11,11.0,11.0,11.0,10.0,9.0,2.0,3,3
user_6968,9,9.0,9.0,9.0,9.0,9.0,7.0,3,3
user_7261,5,5.0,5.0,5.0,5.0,4.0,1.0,2,3
user_4738,10,9.0,8.0,8.0,8.0,8.0,5.0,2,7
user_8777,6,6.0,6.0,6.0,6.0,6.0,4.0,1,1
user_9285,6,6.0,6.0,6.0,6.0,6.0,1.0,1,1
user_6438,4,4.0,4.0,4.0,4.0,2.0,1.0,2,2
user_4049,15,15.0,15.0,15.0,15.0,14.0,4.0,3,3
user_7070,9,9.0,9.0,9.0,9.0,9.0,0.0,2,3
user_3621,18,18.0,18.0,18.0,18.0,17.0,2.0,2,4
user_9296,7,7.0,7.0,7.0,7.0,7.0,4.0,2,2
user_1001,4,4.0,4.0,4.0,4.0,3.0,0.0,2,2
user_8186,13,13.0,13.0,13.0,13.0,12.0,6.0,3,4
user_5083,7,7.0,7.0,7.0,7.0,7.0,4.0,2,1
user_396,6,6.0,6.0,6.0,6.0,6.0,5.0,2,2
user_4421,11,11.0,11.0,11.0,11.0,11.0,6.0,3,2
user_7061,10,10.0,10.0,10.0,10.0,10.0,5.0,3,3
user_8845,2,2.0,2.0,2.0,2.0,2.0,2.0,1,1
user_8910,9,9.0,9.0,9.0,9.0,9.0,5.0,2,1
user_3604,13,13.0,13.0,13.0,12.0,11.0,5.0,3,5
user_2288,4,4.0,4.0,4.0,4.0,4.0,1.0,1,1
user_7642,9,9.0,9.0,9.0,9.0,7.0,5.0,3,3
user_3110,7,7.0,7.0,7.0,6.0,5.0,1.0,2,3
user_4768,6,6.0,6.0,6.0,6.0,6.0,3.0,2,3
user_7425,8,8.0,8.0,8.0,8.0,7.0,3.0,2,4
user_9113,10,10.0,10.0,10.0,10.0,9.0,3.0,3,2
user_5783,25,25.0,25.0,25.0,15.0,8.0,4.0,3,4
user_8507,3,3.0,3.0,3.0,3.0,3.0,0.0,2,2
user_7668,16,16.0,16.0,15.0,15.0,13.0,10.0,3,5
user_2563,8,8.0,8.0,8.0,7.0,6.0,2.0,2,3
user_8288,6,6.0,6.0,6.0,6.0,5.0,1.0,2,3
user_2339,14,14.0,14.0,14.0,14.0,13.0,7.0,3,3
user_2619,8,8.0,8.0,8.0,8.0,6.0,0.0,2,4
user_1560,17,17.0,17.0,17.0,17.0,14.0,9.0,2,6
user_6546,10,10.0,10.0,10.0,10.0,8.0,7.0,3,3
user_1781,7,7.0,7.0,7.0,7.0,5.0,0.0,2,3
user_6958,6,6.0,6.0,6.0,6.0,4.0,0.0,2,5
user_3409,8,8.0,8.0,8.0,8.0,6.0,3.0,2,3
user_6102,12,12.0,12.0,12.0,12.0,11.0,5.0,3,3
user_7338,5,5.0,5.0,5.0,5.0,4.0,1.0,2,2
user_5944,7,7.0,7.0,7.0,7.0,5.0,3.0,2,4
user_6414,7,7.0,7.0,7.0,7.0,5.0,1.0,2,2
user_5960,8,8.0,8.0,8.0,8.0,5.0,2.0,2,4
user_7,6,6.0,6.0,6.0,6.0,6.0,2.0,2,4
user_5269,8,8.0,8.0,8.0,8.0,8.0,4.0,2,2
user_6412,8,8.0,8.0,8.0,8.0,7.0,5.0,3,2
user_4020,16,16.0,15.0,15.0,15.0,14.0,10.0,2,6
user_2945,10,10.0,10.0,10.0,10.0,10.0,4.0,2,2
user_6407,4,4.0,4.0,4.0,4.0,2.0,0.0,2,2
user_6751,4,4.0,4.0,4.0,4.0,4.0,1.0,1,2
user_869,10,9.0,9.0,9.0,9.0,8.0,5.0,2,6
user_7857,6,6.0,6.0,6.0,6.0,3.0,3.0,2,4
user_1188,11,11.0,11.0,11.0,11.0,9.0,7.0,2,4
user_9761,8,8.0,8.0,8.0,8.0,6.0,4.0,3,2
user_4279,5,5.0,5.0,5.0,5.0,5.0,1.0,2,2
user_4062,9,9.0,6.0,6.0,6.0,6.0,1.0,2,4
user_9362,5,5.0,5.0,5.0,5.0,3.0,1.0,2,3
user_3643,11,11.0,11.0,11.0,11.0,10.0,5.0,2,4
user_3158,11,11.0,11.0,11.0,11.0,9.0,6.0,3,5
user_5766,7,7.0,7.0,7.0,7.0,7.0,3.0,1,1
user_5860,8,7.0,7.0,7.0,7.0,7.0,2.0,2,4
user_5961,9,9.0,9.0,9.0,9.0,7.0,4.0,3,2
user_5086,9,7.0,7.0,7.0,7.0,7.0,1.0,2,5
user_8102,12,12.0,12.0,12.0,12.0,12.0,5.0,2,4
user_5031,10,10.0,9.0,8.0,8.0,8.0,1.0,2,4
user_4101,7,7.0,7.0,6.0,6.0,5.0,2.0,2,4
user_6066,10,9.0,9.0,9.0,9.0,8.0,3.0,2,3
user_7636,12,12.0,12.0,11.0,11.0,10.0,2.0,2,5
user_5953,8,8.0,8.0,8.0,8.0,6.0,4.0,3,2
user_9311,3,3.0,3.0,3.0,3.0,2.0,1.0,2,2
user_7289,11,11.0,11.0,11.0,11.0,8.0,5.0,3,3
user_8512,10,10.0,10.0,10.0,10.0,9.0,4.0,2,4
user_3583,7,7.0,7.0,7.0,7.0,6.0,5.0,2,3
user_7806,10,10.0,10.0,10.0,10.0,9.0,3.0,2,3
user_3450,5,5.0,5.0,5.0,5.0,4.0,2.0,2,3
user_7078,9,9.0,9.0,9.0,9.0,9.0,2.0,2,2
user_6518,3,3.0,3.0,3.0,3.0,1.0,0.0,2,2
user_5382,6,6.0,6.0,6.0,6.0,3.0,1.0,2,3
user_9782,13,13.0,13.0,13.0,13.0,12.0,5.0,2,4
user_1928,16,16.0,16.0,16.0,16.0,15.0,7.0,2,4
user_6898,9,9.0,9.0,9.0,9.0,8.0,4.0,2,4
user_4759,9,9.0,9.0,8.0,8.0,7.0,4.0,3,3
user_5179,7,7.0,7.0,7.0,7.0,6.0,2.0,2,2
user_4972,10,10.0,9.0,9.0,9.0,8.0,2.0,2,5
user_8622,3,3.0,3.0,3.0,3.0,3.0,2.0,2,3
user_1196,11,11.0,11.0,11.0,11.0,10.0,6.0,2,3
user_320,14,14.0,14.0,14.0,14.0,13.0,8.0,2,5
user_8357,8,8.0,8.0,8.0,8.0,7.0,3.0,2,4
user_1506,16,16.0,16.0,16.0,16.0,16.0,12.0,3,2
user_8942,4,4.0,4.0,4.0,4.0,3.0,0.0,2,2
user_930,9,9.0,9.0,9.0,9.0,7.0,0.0,2,4
user_8771,3,3.0,3.0,3.0,3.0,2.0,0.0,2,2
user_3663,5,5.0,5.0,5.0,4.0,2.0,0.0,2,3
user_4449,7,7.0,6.0,6.0,6.0,5.0,1.0,2,3
user_4531,5,5.0,5.0,4.0,4.0,4.0,1.0,2,3
user_7211,10,10.0,10.0,10.0,10.0,10.0,5.0,3,2
user_7392,18,18.0,17.0,15.0,13.0,9.0,2.0,2,7
user_571,2,2.0,2.0,2.0,2.0,2.0,0.0,1,2
user_7465,8,8.0,8.0,8.0,8.0,8.0,2.0,2,3
user_7690,3,3.0,3.0,3.0,3.0,3.0,0.0,2,2
user_5940,7,7.0,7.0,7.0,7.0,5.0,3.0,2,2
user_6303,9,8.0,8.0,8.0,8.0,8.0,2.0,2,4
user_7381,9,9.0,9.0,9.0,9.0,9.0,3.0,2,2
user_5465,11,11.0,11.0,11.0,11.0,8.0,3.0,2,4
user_3803,11,11.0,11.0,11.0,11.0,10.0,5.0,2,4
user_9436,4,4.0,4.0,4.0,4.0,4.0,3.0,3,2
user_9548,11,11.0,11.0,11.0,11.0,10.0,6.0,3,3
user_1181,5,5.0,5.0,5.0,5.0,5.0,0.0,1,2
user_4091,12,12.0,12.0,12.0,12.0,11.0,7.0,3,2
user_986,13,13.0,13.0,13.0,13.0,12.0,5.0,2,5
user_1233,6,6.0,6.0,6.0,6.0,4.0,0.0,2,3
user_3021,10,10.0,10.0,10.0,9.0,8.0,2.0,2,4
user_573,11,11.0,11.0,11.0,11.0,9.0,4.0,2,6
user_8757,7,7.0,7.0,7.0,7.0,7.0,4.0,2,2
user_306,6,6.0,6.0,6.0,6.0,4.0,0.0,2,2
user_9561,9,9.0,9.0,9.0,9.0,8.0,2.0,2,3
user_6360,4,4.0,4.0,4.0,4.0,4.0,0.0,1,1
user_2883,11,11.0,11.0,11.0,11.0,9.0,3.0,2,5
user_7863,11,11.0,11.0,11.0,11.0,11.0,7.0,1,1
user_4742,9,9.0,9.0,9.0,9.0,9.0,4.0,3,2
user_4679,9,9.0,9.0,8.0,8.0,7.0,0.0,2,5
user_8400,13,13.0,13.0,13.0,13.0,11.0,8.0,3,6
user_6615,4,4.0,4.0,4.0,4.0,4.0,1.0,1,2
user_7362,12,12.0,12.0,12.0,12.0,9.0,6.0,3,5
user_8247,10,10.0,10.0,10.0,10.0,9.0,4.0,3,3
user_1063,5,5.0,5.0,5.0,5.0,5.0,0.0,2,4
user_7969,7,7.0,7.0,7.0,7.0,5.0,2.0,2,3
user_5351,7,6.0,6.0,6.0,6.0,4.0,1.0,2,4
user_3907,8,8.0,8.0,7.0,7.0,7.0,4.0,3,3
user_7373,10,10.0,10.0,10.0,10.0,9.0,3.0,2,5
user_6054,10,10.0,10.0,10.0,10.0,7.0,0.0,2,3
user_7437,8,8.0,8.0,8.0,8.0,8.0,5.0,3,3
user_7810,29,23.0,20.0,20.0,20.0,20.0,0.0,2,3
user_5659,6,6.0,6.0,6.0,6.0,5.0,4.0,3,2
user_1245,9,9.0,9.0,9.0,9.0,8.0,4.0,3,3
user_4065,7,7.0,7.0,6.0,6.0,5.0,1.0,2,4
user_7625,3,3.0,3.0,3.0,3.0,3.0,2.0,2,1
user_8869,4,4.0,4.0,4.0,4.0,3.0,0.0,2,3
user_5158,10,9.0,9.0,9.0,9.0,9.0,4.0,3,5
user_4246,9,9.0,9.0,8.0,8.0,6.0,3.0,2,4
user_9951,4,4.0,4.0,4.0,4.0,4.0,1.0,2,2
user_1657,8,8.0,8.0,8.0,8.0,6.0,3.0,2,3
user_9889,8,8.0,8.0,8.0,8.0,7.0,2.0,2,4
user_908,12,12.0,12.0,12.0,12.0,10.0,7.0,2,4
user_7042,2,2.0,2.0,2.0,2.0,2.0,1.0,1,1
